user_id,item_id,pv_count_5min,is_cart_or_fav
1007242,1699547,0,0
1007391,435145,0,0
1007396,1823342,0,0
1001482,3492841,0,0
1011086,3139742,0,0
103814,4679513,1,1
1006894,284566,0,0
1000836,1707603,0,0
102981,2009441,0,0
1002392,5066316,0,0
1015966,3907300,13,1
1014243,1418923,0,0
1005085,1398284,0,0
101678,4584712,0,0
1004436,2584240,0,0
102519,906177,2,1
1012849,1006369,0,0
1001347,1633402,0,0
102596,1686699,0,0
1013291,1785326,0,0
1012778,4407291,0,0
100599,3810981,1,0
1012525,1756776,0,0
100523,3616890,1,0
1012299,1412214,0,0
103242,4666640,0,0
1002637,5114792,0,0
1009441,51055,0,0
1008614,5114143,6,0
100992,2540523,0,0
1010149,298047,1,0
1006057,3995680,1,0
1009771,1946775,0,0
103096,1022346,0,0
101731,4760510,0,0
1002426,4859157,0,0
100324,4737791,4,1
1000040,248324,5,0
1011648,4862253,0,0
1000040,3849409,0,0
10593,1902131,1,0
105330,4033685,0,0
1002642,1083980,2,0
1016784,556354,0,0
102768,3235520,0,0
1004396,3561090,0,0
102138,4047671,0,0
1017601,4820832,0,0
1010419,1967348,2,1
1005649,594881,0,0
1017972,4669309,0,0
105720,2136719,0,0
1000896,210752,0,0
1010869,3839041,0,0
1008883,1952355,0,0
104267,5089284,0,0
1004287,2423390,0,0
100865,1245304,0,0
104152,1344330,1,0
1012102,4237125,1,0
1016191,2559700,0,0
1007506,1631834,0,0
101157,4392233,0,0
1007345,975693,0,0
101345,3775873,0,0
104027,1085086,2,0
104665,3878045,0,0
1008380,1775166,1,1
1004381,1854909,0,0
1006925,2746052,17,1
101526,1210297,0,0
1005324,4935568,0,0
103260,1606677,0,0
103839,3806030,10,0
104368,3665269,0,0
101239,666260,0,0
10156,2231423,0,0
1013133,5097202,0,0
100712,3414156,0,0
102257,4009082,1,0
1013933,2909852,0,0
1000757,18941,0,0
1013481,1507380,0,0
1008757,2907554,0,0
1003707,929993,0,0
1014907,2254050,1,0
102069,660301,0,0
104879,3429244,0,0
1014176,4744099,0,0
1015279,2673497,1,0
1003482,1019460,0,0
101514,4640846,0,0
1005413,2598649,1,0
1013476,2740952,8,1
101733,1646831,0,0
1011086,3223045,0,0
1005564,2091055,0,0
100702,1171539,0,0
102549,751277,0,0
1004454,602381,0,0
1004237,2637155,0,0
102519,3221960,4,0
1010755,3882107,0,0
1010978,1157185,1,0
100700,3142142,0,0
105797,3836557,0,0
102236,12512,0,0
1017876,3443548,0,0
1016299,1196798,0,0
1013907,4970585,0,0
102119,4273931,0,0
104184,1204991,0,0
10034,2671838,0,0
103582,3732603,0,0
1043,312278,0,0
100734,2430253,1,0
1001127,2834874,0,0
1016265,468001,0,0
1005834,3027006,0,0
1007670,1342087,0,0
1003171,2643372,0,0
1006338,4126739,0,0
10451,1699418,2,0
105167,5113087,0,0
1001270,1125152,0,0
105088,1252349,0,0
104346,1896416,0,0
1011388,2832158,0,0
10365,1918064,5,1
104622,1547342,0,0
1004958,603203,0,0
1010419,196914,0,0
1005366,2884712,0,0
1012569,3540528,1,0
100105,4399610,2,0
103011,227114,0,0
1016068,4671747,0,0
1010006,777878,0,0
1017407,2036534,0,0
1006988,504421,0,0
101112,3899356,0,0
1017545,1143546,1,0
1012819,2087589,0,0
1003390,897990,0,0
1010231,2995200,0,0
102976,3274614,0,0
1003656,1261576,0,0
1008295,1024873,0,0
1007248,1951985,0,0
1008806,3278968,0,0
10279,4558940,0,0
106087,1038517,0,0
1001521,3474570,0,0
1010706,4846012,1,0
1012358,48995,0,0
1005694,1388272,0,0
1006653,3594262,0,0
1012031,4586149,0,0
101443,5071750,1,0
1005838,1899167,0,0
101433,3995183,1,0
1009732,2369996,3,1
1014878,2404882,1,0
1006992,4177305,0,0
1003875,4147142,0,0
103207,4129912,0,0
1006057,2872178,1,0
104624,4187284,0,0
1004287,1069040,2,0
1017603,3920361,0,0
105835,2563440,0,0
105758,4686086,0,0
1013232,2929537,3,0
1009666,2831096,0,0
1016670,390721,0,0
1000106,739259,0,0
10156,3731626,0,0
101150,2627394,0,0
105001,1673325,0,0
1007405,4572617,1,0
1012761,2148307,1,0
1010861,1213135,0,0
1016219,5019703,0,0
1010279,3004666,0,0
100702,2861866,0,0
1002765,1693896,0,0
1008573,2532211,1,1
105561,4711586,0,0
1004381,911732,0,0
102519,70089,0,0
1006653,4427935,0,0
105773,2914136,0,0
1013747,1842965,1,0
1012925,4479636,0,0
1008502,2999383,0,0
1005455,4073414,1,0
1011266,1862439,0,0
1005218,4569156,0,0
1011698,3244287,0,0
105797,3075233,0,0
1007550,3531774,0,0
1009666,44436,3,1
1016880,2430039,1,0
1013004,713795,0,0
1000490,4929926,0,0
104368,3197775,0,0
1011574,553212,0,0
1015263,2139859,1,1
103458,2276551,5,0
1008956,3548606,0,0
1011872,4861448,0,0
1010534,5048645,0,0
1013238,299985,0,0
1008184,4213210,0,0
1006616,2310233,0,0
1012964,2053954,1,0
1015305,395366,0,0
104879,4675163,0,0
1006084,1696967,4,0
1007594,3623351,0,0
1004894,492799,0,0
103863,5118708,0,0
1010279,2441037,0,0
1006940,2278839,0,0
1003457,3785390,1,1
105330,4732190,0,0
1005033,2083393,0,0
1001788,4143888,0,0
1012380,3028304,0,0
104053,3659302,0,0
1010411,1876046,1,0
105182,2492642,0,0
1011651,2519385,0,0
1008380,492442,4,0
102397,4365442,1,0
105758,500619,0,0
1003351,3892484,0,0
1012469,4790404,1,0
1011735,755870,0,0
1015032,1817934,2,0
103627,2691855,1,1
1013712,2295807,0,0
105550,2967031,0,0
1012000,3158958,0,0
1012338,4211447,0,0
105773,1349691,0,0
1003979,366031,0,0
1009025,2793519,0,0
100428,2431569,0,0
1012516,4291505,1,0
1008290,3043799,0,0
1010572,3177241,0,0
1003221,4268151,0,0
1017894,2596362,0,0
1017876,1225673,0,0
1012395,4062208,0,0
105297,1353145,0,0
1014244,662980,3,1
1007335,4841141,1,0
1006593,4888045,0,0
1013967,3710947,1,0
1003157,320553,0,0
1016326,369353,3,0
1011565,49843,2,0
103775,4525461,0,0
101249,283942,2,0
104623,1864347,0,0
104675,3599053,0,0
1005417,4535757,0,0
1002970,4101763,0,0
1001569,1090398,0,0
1013537,2521928,1,0
1014597,1648234,0,0
1015651,2399462,1,0
1005490,5153555,0,0
1008956,2951392,1,0
1002200,1901307,0,0
1009254,1667865,1,0
1017302,106303,0,0
104346,1148624,1,0
102972,3507517,0,0
1000539,2780261,0,0
10279,3361129,1,0
104796,2153059,1,0
1007405,3792045,0,0
1001296,2213070,3,0
104325,179011,2,1
1010518,1491484,0,0
1012664,2436511,0,0
102189,3575553,0,0
1010995,210174,0,0
1003298,3907883,0,0
106038,62617,1,0
1010785,4369951,1,0
1000811,316658,0,0
1004381,271484,0,0
1017960,4870563,0,0
1001688,3819571,3,1
102972,4344223,0,0
1010981,1649999,0,0
104280,3000960,0,0
105975,2753462,2,1
1008554,3379739,0,0
1005314,1992649,0,0
1016459,4982871,0,0
1009673,4550486,0,0
1015995,3188814,0,0
104769,4484039,0,0
101306,3401526,0,0
1008983,5122282,0,0
1010413,1070287,0,0
1015678,3847582,2,0
10330,2324034,0,0
1004490,1041371,0,0
103390,4910004,1,0
102662,1533952,1,0
10035,2083038,0,0
1009472,1199965,0,0
1008382,2850931,3,0
1000686,5107075,0,0
1009123,4795978,0,0
1013847,3219990,1,0
1008385,943528,0,0
1007335,1829244,0,0
1004196,4931325,1,0
100898,2461423,0,0
1000572,1195577,0,0
1013033,665409,0,0
10044,1995609,1,0
1005706,1393438,0,0
1017793,3966739,0,0
1004466,1417434,0,0
1009257,4283492,0,0
1001744,2828836,0,0
101674,2353750,0,0
105542,1795774,0,0
101982,4294034,4,0
106009,1930646,0,0
1010267,1655917,1,0
1014281,2834534,5,0
1009839,1669965,0,0
1000636,5025832,3,0
1015982,3707238,1,0
104765,3013783,1,0
104734,521721,2,1
1001460,3311176,0,0
1017392,2528742,4,0
101948,4216357,0,0
1011910,3603741,0,0
103979,1488080,0,0
1013711,4637379,0,0
1000840,805887,0,0
1013611,104295,0,0
104398,2839141,0,0
1017609,942132,0,0
1013598,4125016,1,0
1001468,349371,0,0
1003483,4218805,0,0
1014192,4620686,0,0
100614,1558542,0,0
1006448,3094225,0,0
1014289,2056163,0,0
101518,4389527,0,0
1010294,774590,0,0
1006173,4353792,0,0
1015756,4911205,0,0
1001566,1010798,0,0
1002696,3526954,8,1
1001301,1091067,0,0
1009254,2067279,0,0
1004298,695588,0,0
103454,1603299,0,0
1000228,3446690,0,0
1011943,2299355,1,1
1003319,1746751,0,0
1000986,2015095,0,0
1008394,242670,0,0
1001466,2245264,0,0
1007228,3592879,0,0
1001788,1442759,0,0
1009501,3823579,2,0
1016689,2601214,6,0
1010590,3534200,0,0
10008,1695628,3,0
1005179,2060451,0,0
1017368,1479580,0,0
1015600,2459391,1,0
1009723,821167,0,0
1015706,3535666,0,0
1005233,4566268,2,0
1000398,2111865,1,0
102930,1090998,0,0
1007221,3775042,0,0
102304,172539,0,0
1015986,3436457,0,0
1017407,1258085,0,0
105145,1141742,0,0
1017506,4649427,1,0
104930,4904689,0,0
1006889,2526582,0,0
101150,1890474,0,0
102019,3190817,0,0
103582,4767890,0,0
1014547,3916328,0,0
10114,2001585,1,0
1003597,4939586,0,0
101392,495738,0,0
100794,2535708,0,0
100503,2929736,0,0
1002316,3757931,0,0
1015399,2018484,0,0
1008295,2406473,0,0
1001326,2459513,0,0
1011802,405762,0,0
1017506,2968444,0,0
105657,2935466,4,1
1011521,4610184,0,0
1010283,779288,2,0
1012290,676173,0,0
1003553,3290384,0,0
1010135,648865,0,0
1015060,3244266,0,0
1009947,163682,0,0
1006469,2960739,0,0
1015045,2865215,0,0
101982,824897,0,0
100234,5018627,8,0
1012536,3533761,0,0
1017506,927966,0,0
102876,1217853,1,0
1013057,2783144,0,0
10628,1361424,0,0
1015255,4230432,0,0
10156,2124765,0,0
1004960,2612183,0,0
1015272,530482,0,0
1007032,2200899,0,0
1003351,855191,0,0
1001711,3198689,1,0
1005366,951136,0,0
1004562,3860016,2,1
1006057,1438071,0,0
100814,2613271,2,0
1000263,3516216,0,0
1009286,3068302,1,1
1007351,2341942,0,0
1015673,1270942,1,0
101082,426060,0,0
1005033,2141300,0,0
1004228,4114023,0,0
1004087,3228036,0,0
1017958,540837,0,0
103908,1813318,0,0
104710,3431583,0,0
102534,2660249,0,0
1007337,144438,0,0
1002250,1800914,0,0
105797,1360478,1,0
1005864,1818297,1,0
1010599,4074805,0,0
103659,3680314,1,0
1000228,886690,2,0
1017046,1956100,0,0
1006003,1241645,1,0
106200,4808797,0,0
10529,3188363,0,0
100338,5080053,0,0
103121,457515,0,0
1011171,3660236,0,0
1001688,2532659,1,0
101572,60134,0,0
1003326,4352647,0,0
1004953,3327342,0,0
1013169,2523789,2,0
101249,4682700,0,0
1005129,4301407,0,0
1015014,1080034,0,0
1008830,3220252,0,0
1011235,3742666,0,0
1014418,4213669,0,0
1009254,2159226,0,0
105952,353534,0,0
1001771,2237120,1,0
100712,1912424,0,0
1004894,4255497,0,0
1007317,638343,1,0
1009070,4718088,1,0
102359,4514520,1,0
1005259,2895126,1,0
1013830,3981496,1,0
1003482,3782765,0,0
1004050,3179458,0,0
1003288,1339169,3,1
1017725,1896385,0,0
101832,2707282,0,0
1005120,4146603,0,0
1009155,3866594,0,0
1012411,3641501,2,0
1012237,231326,0,0
1009762,4373049,0,0
1017719,2475983,0,0
1017860,454985,2,1
105717,1998756,0,0
1014912,3082836,1,0
1004132,361898,0,0
1015229,1754474,0,0
1004020,4913758,0,0
1010478,1637857,0,0
103113,205972,0,0
1007387,4180918,0,0
105954,4511073,0,0
104742,4240604,0,0
1012040,987143,1,0
105881,3446989,0,0
1006003,3869806,0,0
1000565,4678392,0,0
1007171,2713654,0,0
1016298,343682,1,0
1014695,3139360,2,0
10452,2925322,0,0
1011705,1345409,0,0
1013445,5056756,0,0
1015651,570397,0,0
1010652,1694791,0,0
1005681,4160791,0,0
1016232,1365728,1,0
1004381,671516,0,0
1017633,396511,0,0
103585,34502,0,0
1011697,5062791,0,0
105338,2524219,0,0
1009888,3158247,0,0
102782,3571692,0,0
104450,173584,0,0
105758,319652,0,0
1007396,582928,0,0
1014859,2231004,0,0
1017141,3635360,0,0
1017615,3804614,0,0
1006307,1459267,0,0
1016792,4152738,1,0
1007349,2603938,0,0
1000957,5151273,0,0
105869,1835767,0,0
1002114,2892288,1,0
1008385,83199,0,0
1006900,2622801,0,0
102774,1925530,0,0
104675,850247,0,0
1015651,390422,0,0
1005711,747736,2,1
104346,456511,0,0
106252,239061,0,0
1016372,4469983,0,0
1015847,729103,0,0
1010283,2744920,0,0
1010861,4286135,0,0
1005417,4530577,0,0
1017613,815676,0,0
1009155,3748446,0,0
1011214,1376824,0,0
1010283,304573,0,0
1003343,1514208,0,0
1015988,4760090,0,0
101394,3428647,0,0
1008042,3608481,1,0
1012536,1904724,0,0
103910,668362,0,0
1001944,3374915,0,0
1016880,3173619,0,0
1012784,2486151,1,1
101694,1386933,0,0
105869,4302478,0,0
1003093,4423647,0,0
1016326,5053565,0,0
101613,1344900,0,0
104268,893815,1,0
1012536,1139294,0,0
10024,3035532,0,0
1005845,3874427,1,1
1000349,4278251,0,0
105693,1038970,0,0
1000573,380361,2,0
1012985,3037180,2,0
1005834,3987797,3,0
1013086,860217,1,0
1012277,2646831,1,0
1003027,2339539,0,0
1003707,3229187,0,0
1004860,4245608,0,0
103146,69463,0,0
105193,1545629,0,0
1008430,2581359,0,0
104675,2335390,0,0
1003871,2165016,0,0
1009933,3825651,1,1
1017562,3108540,0,0
1015469,668181,0,0
1015572,3717867,0,0
101149,2965187,0,0
101806,4587235,0,0
1015770,652079,0,0
1016880,980335,0,0
1008131,2691064,0,0
1003250,4349298,3,1
10220,2266257,0,0
1003110,3355642,0,0
1002816,178115,0,0
103839,4687169,0,0
104280,144610,0,0
1017730,681548,0,0
1003893,1360714,0,0
1015046,590140,0,0
102569,2145369,0,0
1005016,879294,0,0
104777,2631025,0,0
1001326,931499,2,0
1000664,4966858,1,0
104391,138964,1,0
1004862,1836259,4,0
1001737,5096844,0,0
104765,3448473,0,0
1000738,1148995,0,0
1007484,5160435,2,0
100242,1319902,1,0
1016613,3889046,0,0
1001771,4467185,0,0
1010070,1598895,0,0
105553,5023648,0,0
105748,4498633,0,0
1009041,2816683,0,0
1004829,2179025,0,0
1015809,3938455,0,0
1011181,3683799,0,0
103803,210070,0,0
1012841,705671,1,0
1009898,971642,0,0
105888,2148440,0,0
1014281,4562365,0,0
1017234,1958243,1,0
102715,3702768,1,0
1009949,4699053,0,0
1005681,3451845,0,0
1002066,3564762,0,0
1011749,2382605,1,0
101313,3970490,0,0
105358,2764282,0,0
1013586,3480033,2,1
1001856,578935,4,0
104130,5129416,0,0
1002172,678205,0,0
1013837,3936868,0,0
1006872,963474,6,0
1013169,2634529,8,1
1005407,3149845,0,0
1007037,81731,0,0
1007796,4831363,1,0
105360,2102685,0,0
1001419,2898555,1,0
102728,2885141,0,0
1008639,2877591,0,0
1013364,4061696,0,0
100240,1127803,0,0
1000856,4197060,0,0
1016698,5135693,0,0
1000451,3615649,0,0
1003613,3270976,0,0
1004436,2899440,0,0
104683,3322810,0,0
1007057,1999102,0,0
1010480,4121878,0,0
1010568,2882864,0,0
1014281,4171140,0,0
1012177,474792,0,0
104811,3711345,0,0
100377,4815738,0,0
106347,2517682,1,0
1010598,1124778,0,0
1014281,1157015,0,0
104597,4906274,1,0
102596,704570,1,0
105952,480839,0,0
1004751,384953,0,0
1007255,2915020,4,1
1000082,4451145,0,0
1006666,4557112,0,0
1008085,1653231,0,0
1000028,2234644,0,0
1007421,2202119,0,0
1007391,987959,0,0
1000723,2075893,0,0
1009501,3069184,0,0
1003855,1976563,0,0
1010518,167767,0,0
1001197,2358676,0,0
1013365,697696,1,0
1002202,2553230,0,0
10092,3817364,1,0
1011988,3075539,0,0
101212,2740598,1,0
1003843,1802644,0,0
1010780,4822285,2,1
102728,4712059,2,1
1000236,1690616,1,1
101433,3224386,0,0
1007884,1431495,3,0
104489,2685753,0,0
1013667,1581507,1,0
105542,4936667,0,0
103308,2845018,0,0
1000251,114425,1,0
1016459,4750494,1,0
101500,2870250,2,0
102885,2900535,0,0
104916,231887,0,0
1001444,2107302,0,0
1000984,1408491,0,0
1012734,3942802,0,0
104268,1347135,0,0
1006522,4581842,0,0
105903,4110678,0,0
1002316,1227141,0,0
1011219,1725977,0,0
101907,1342582,0,0
1,4954999,1,0
1004448,2368251,1,1
1006084,5142562,2,0
1017027,1167771,0,0
104842,1253291,1,0
101514,3076645,0,0
101107,562604,0,0
1000251,469382,0,0
1001295,4006178,1,0
1017770,786857,0,0
1000572,3856599,0,0
1013943,1227141,0,0
1004366,4766313,0,0
1013697,3000851,0,0
101319,1710201,0,0
1006850,3066154,0,0
10519,1080914,0,0
1003589,3114335,0,0
102885,279863,0,0
1009472,1111295,0,0
1013908,3920788,0,0
1011086,664444,0,0
1011293,496305,1,0
1001131,2792957,0,0
1009526,3066746,1,0
1017785,3851413,0,0
100898,4523003,0,0
1007770,4987754,0,0
1005722,4883001,0,0
10552,2627698,0,0
1016326,3951889,0,0
1013563,1788970,1,0
1008920,1056818,0,0
1015607,2225957,0,0
1016228,4160322,0,0
105797,3562114,0,0
1006864,1033653,0,0
1008114,4854006,0,0
1017256,3062284,0,0
1012569,3692773,0,0
102933,3177066,0,0
1000749,2060444,0,0
1010085,2474623,0,0
1007934,2319942,0,0
1011961,2613069,0,0
1015760,577269,1,0
105425,2135435,0,0
1014176,3772119,0,0
105572,1955911,0,0
1014999,2643848,0,0
1017621,3005227,0,0
1015693,1353905,1,0
104278,1735590,0,0
1007770,4153276,0,0
1016928,867064,2,0
10246,472803,1,0
1007202,3231789,0,0
1001186,3160803,0,0
1015814,468857,0,0
101888,2067156,0,0
1003177,16292,0,0
103367,922008,0,0
101150,3675944,0,0
104820,295480,2,0
1017143,4038067,0,0
1001566,2463137,0,0
1007952,4823476,0,0
101434,3845074,1,0
1003306,3866190,2,0
1001784,2060902,0,0
1010691,1741618,0,0
1011422,3225011,0,0
1004413,3363888,0,0
1010816,560580,0,0
1005551,3101947,0,0
100464,2505429,0,0
1015328,4506512,0,0
1007248,5059456,0,0
1014341,1865801,0,0
1002185,4798456,0,0
1009463,538097,1,0
1005713,5161600,6,0
105145,300124,1,0
1014909,4338096,0,0
1008906,4173788,0,0
1005705,4509865,1,0
103213,568812,0,0
1012313,468882,2,0
1015469,3003830,0,0
105088,4737408,0,0
102526,4175383,0,0
1009563,1620219,0,0
1009396,192067,1,0
1008960,3978989,0,0
103775,4095284,0,0
1009158,5083146,0,0
1009732,830304,0,0
100860,335150,0,0
1000519,3093362,0,0
1001421,1615503,0,0
1012060,2735598,0,0
102768,1499183,0,0
104675,4377909,0,0
1009021,1948613,0,0
101517,1895347,0,0
105673,2469337,0,0
1001131,4691501,2,0
101855,118947,0,0
1009748,74452,1,1
1017678,2571502,0,0
101212,4207916,0,0
105338,2812519,0,0
101345,179383,0,0
1016559,2763698,3,0
1009619,1115397,0,0
1012296,206323,0,0
1007495,4814848,5,0
1000420,3105784,3,1
1014436,3892502,0,0
1012806,419365,0,0
101182,2764005,1,0
1005521,1124208,2,0
1005738,1907019,0,0
1002674,1979880,0,0
101299,772414,0,0
103207,485582,0,0
101443,3593885,2,0
1013960,1038020,0,0
1000462,3659035,0,0
1002317,3769809,0,0
103852,3498132,0,0
1000028,5049814,2,0
1004050,4900068,0,0
1017209,2431989,0,0
1017515,3502690,0,0
104710,4633826,1,0
1006509,2813000,2,0
1010280,863074,1,0
106286,4625240,0,0
1016559,2675402,1,0
1007046,606766,0,0
102917,4741596,1,0
1002816,897641,0,0
1000632,4389948,0,0
1011004,4730151,0,0
1016293,2586048,0,0
101473,2096445,0,0
1010518,852285,0,0
1012806,1852830,0,0
1016498,4199139,0,0
1008748,3572201,0,0
1013381,2833582,0,0
1008184,1142658,1,0
100340,4506728,0,0
1013030,4768568,0,0
1007670,3659537,2,0
103004,4033505,0,0
1014108,222688,0,0
106235,1685459,0,0
1009013,4795303,1,0
10297,4217852,3,0
102138,2499148,2,0
1006338,862225,0,0
1010638,4816380,0,0
10027,3205656,3,1
1008830,908551,0,0
1014694,3986071,0,0
104051,3077696,1,0
1005681,3919770,0,0
101033,1883768,0,0
1009723,1160958,0,0
1009254,4198175,0,0
1005314,3640991,1,0
101082,4275712,1,1
100503,4879584,1,0
1010896,1004461,0,0
103877,4091349,0,0
1006288,2305022,0,0
1004659,791462,0,0
1007965,533679,3,0
1001915,3474955,0,0
1016182,1886236,0,0
101515,1404045,0,0
105356,4203529,0,0
106306,1093023,0,0
1016977,1545109,2,1
1003914,2341362,0,0
103846,25417,1,0
1015046,3957075,0,0
101182,821167,1,1
1016496,278059,0,0
1011171,2325915,0,0
1016187,2513167,0,0
1003052,846374,1,0
1010085,223513,0,0
1005082,2709223,3,0
1012048,1051140,0,0
103659,4030709,0,0
105758,2353340,0,0
1002435,1358864,0,0
1000154,4800314,0,0
105561,3839124,0,0
1007037,4499282,0,0
1012904,2959738,1,0
1002005,1434370,1,0
1010311,335318,1,1
1010399,2277548,0,0
103902,1583704,0,0
1005412,3595082,0,0
1005134,2588687,0,0
1011943,3234750,1,0
1013691,4189530,0,0
1016068,637265,0,0
1014279,624078,0,0
104570,940627,0,0
1003440,2801297,0,0
1015568,3204000,1,0
1013030,909011,0,0
1005328,959248,0,0
1014446,4435587,0,0
1013600,4258059,0,0
102142,4525357,0,0
1005082,860747,4,0
1011219,2804648,0,0
106067,1884427,0,0
1005551,2528787,0,0
1002127,1299462,2,0
1016028,3823964,3,1
1010541,1205108,4,1
1011967,3428277,0,0
1000896,518544,1,0
105050,3136187,0,0
102654,1968431,0,0
1010755,3323796,0,0
10332,2586797,0,0
10615,2016340,0,0
101189,2046431,0,0
100285,718740,3,1
1012676,4954699,0,0
102253,596449,1,0
103023,1804003,0,0
1016467,4925931,0,0
1004881,1146774,0,0
1009465,4032733,0,0
1008077,3063212,0,0
1003076,3672600,2,0
1013224,1136692,1,0
1008425,3839124,1,0
1014799,2779790,0,0
103910,5044302,0,0
1001108,1549579,2,0
105904,2023417,0,0
1016731,3688836,0,0
1003707,5093504,0,0
1007791,4278075,3,0
1016357,2353009,0,0
100128,4513341,0,0
1002668,1432189,0,0
105561,1312359,0,0
102403,772180,1,0
1010603,2938216,0,0
104368,215787,0,0
101640,2213230,0,0
104933,3089185,0,0
1006586,1841531,0,0
105769,2923469,0,0
100664,3835436,0,0
1008502,4866359,0,0
1003893,168677,1,1
1008275,3182768,0,0
1013615,138915,0,0
1007596,2915768,0,0
1000912,89356,1,0
1013089,5115729,0,0
1003422,922040,0,0
101394,1084866,4,0
1003157,2074024,0,0
1013238,3414490,0,0
1009439,3417733,1,1
104710,1265362,1,1
1007057,3114659,0,0
1003022,1286327,0,0
1008726,4969423,0,0
101918,491086,0,0
106252,3708092,0,0
1008612,1677746,0,0
1002291,4955608,3,1
1014434,5016844,0,0
1010593,3149128,1,0
100083,4206855,0,0
1014878,70176,4,1
1003123,852925,0,0
100243,76038,0,0
1010630,4428969,0,0
1006019,3149342,0,0
105461,2853487,1,0
1014341,3269682,0,0
1015887,4074555,0,0
1014114,1400478,0,0
1012667,835134,0,0
1009884,4333740,0,0
1012177,2726951,0,0
1001460,1327426,0,0
1002032,5114138,1,0
101608,2924387,0,0
1003327,3375682,0,0
1004050,1896360,2,0
1009940,2134161,0,0
102312,4215803,0,0
1012048,2982114,1,0
1011050,2546929,0,0
101319,1542066,1,0
103916,1883201,0,0
101233,4316500,0,0
1000364,253795,0,0
100865,3320765,0,0
1000332,4595862,0,0
1003781,4777476,0,0
1000811,1525398,0,0
1012415,3411016,0,0
1014695,1029005,0,0
10435,1722245,3,0
1003716,3082135,0,0
1017902,1096776,0,0
1017506,1096776,0,0
1005551,3684182,1,0
100540,1457065,1,0
1006864,4740485,0,0
1003766,2902678,0,0
102930,2272651,0,0
101321,1125654,0,0
101392,439311,3,1
10310,3851266,0,0
1005498,604031,2,0
1004799,5057878,0,0
101433,3964583,7,0
1017723,4740906,0,0
1016068,4135262,0,0
103141,4714349,0,0
1001908,3680741,0,0
1011943,3903858,0,0
100531,4497091,0,0
105952,2348189,0,0
1005134,4724845,3,1
1003351,5129816,0,0
105989,3634446,1,0
1001908,4523863,0,0
10310,2824786,0,0
1007035,1111524,1,1
1002005,735223,0,0
1004366,2822483,0,0
1005522,4695156,0,0
1002044,2490443,0,0
1012734,2402224,2,1
1006002,4929489,0,0
1017331,2797891,1,0
1001232,1992601,0,0
101566,4337597,0,0
1010283,624766,0,0
102030,787385,1,0
1001000,4838136,1,0
1002316,353898,0,0
1014605,53936,0,0
1001404,5148473,1,0
1003947,698852,0,0
1002763,4145045,0,0
10363,3172988,0,0
1003611,2517177,0,0
1008652,541966,0,0
1012881,1026849,0,0
1011420,3878045,0,0
1007596,2546369,0,0
1000114,708900,0,0
1002771,1369230,1,1
1012588,508661,0,0
1008514,694434,0,0
1008586,572645,0,0
1005916,2745880,0,0
1007227,4137496,0,0
1007353,4081204,0,0
1009975,1584647,0,0
103313,5096366,1,1
1007313,2582675,0,0
102838,3823469,0,0
100400,3617053,1,0
1013929,3290224,0,0
1003621,5019689,2,0
1003171,3901725,0,0
1004248,3302267,0,0
1016258,2814271,0,0
1000882,4455550,0,0
104346,1365542,1,0
101300,2608415,0,0
1006084,2369165,1,0
1008779,5056120,0,0
101838,2012813,0,0
1005834,3083092,1,0
1015091,1526514,0,0
1011758,2280815,0,0
1017611,3364115,0,0
1017557,78905,0,0
1015253,1270710,0,0
1016465,1119803,0,0
1015469,4612090,0,0
1003351,4363231,0,0
1002460,1584910,0,0
101339,261553,1,0
1010289,2544282,0,0
104889,4487557,0,0
1014907,4443366,0,0
1000004,1133834,0,0
102534,1648268,0,0
100580,3061528,0,0
101473,3020455,0,0
1002844,2855410,0,0
101820,4259397,0,0
101547,1422240,0,0
103373,2124521,1,0
1002010,2735239,0,0
104423,3929255,0,0
1015706,3516125,0,0
1000718,4987391,0,0
1000632,1371448,0,0
1013504,2785449,0,0
1002046,3238495,1,1
1014434,4793030,0,0
105861,3803766,0,0
1009822,1114333,0,0
1012287,849518,0,0
103178,3179930,0,0
1004751,1139405,0,0
103683,936066,0,0
1003110,2850806,0,0
1010510,4914237,0,0
1003326,4928442,1,0
1003227,2324380,1,0
1010515,3597654,0,0
1014309,3598231,0,0
1016140,3427182,0,0
1012086,2956852,0,0
1010533,1624551,0,0
1009564,354529,0,0
1011444,443668,2,1
1000936,2161024,0,0
1016623,510747,0,0
1008100,3979902,2,0
1004196,2593586,1,0
1012524,356378,0,0
100531,1097352,1,0
100615,3321609,0,0
104990,3724811,0,0
1002066,695043,0,0
1008500,1269579,0,0
1007699,576891,0,0
105145,1636730,0,0
1017334,3784563,2,1
1009559,1395695,0,0
106135,4154761,0,0
1012093,284892,0,0
1004377,1221959,1,0
1008933,3716574,0,0
1009880,2704342,1,0
1016137,4271137,0,0
1007583,3641930,0,0
1006509,77376,0,0
104349,4115427,0,0
101245,4793966,0,0
1011171,1865455,6,1
103454,4196054,0,0
1006897,3655188,6,1
1014281,3664426,0,0
102495,4251591,0,0
1001757,924382,0,0
1013630,1733602,0,0
1006586,19687,0,0
104241,953339,0,0
1000263,4064037,0,0
1013238,2870727,1,1
1047,1875856,0,0
1003851,3137881,0,0
1011332,866277,1,0
1005414,1753258,0,0
105461,1126355,1,0
1012169,556675,0,0
1010478,1420703,0,0
1008290,4863098,1,0
1006110,5009827,0,0
1006986,1431044,1,0
104626,5036334,0,0
1013343,1010775,0,0
